velocity_1h,geo_jump_km,bin_spend_rate,terminal_reversal_count,amount_ngn,amount_vs_bin_avg_ratio,is_fraud
1.0,0.0,3519.173318725894,0.0,8715.27,1.4234406139718478,0
1.0,0.0,9643.984965397056,0.0,21257.49,3.547636926313173,0
1.0,0.0,4895.453855058054,0.0,971.04,0.23705285923020275,0
1.0,0.0,2167.7362053849174,0.0,10461.74,0.7573208889422893,0
1.0,0.0,6396.442669136935,0.0,500.1,0.22579184900856994,0
1.0,0.0,61301.38855060028,0.0,11322.03,0.10838326639008328,0
1.0,0.0,23119.890888288355,0.0,47011.45,3.128915222339904,0
1.0,0.0,18965.605483491177,0.0,8140.29,0.17602390475843696,0
1.0,0.0,26772.24970388693,0.0,9468.93,0.24453449796376706,0
1.0,0.0,2271.413561163512,0.0,1443.05,1.4713782584009667,0
1.0,0.0,15862.905251775424,0.0,20339.59,0.9119205808414553,0
1.0,0.0,23260.54438108707,0.0,12041.84,0.36648665175606815,0
1.0,0.0,7351.255131741843,0.0,3094.87,0.11322620831285846,0
1.0,0.0,13449.413922749583,0.0,1905.59,0.07624132310951802,0
1.0,0.0,33705.060143399714,0.0,3233.53,0.11446582015205446,0
1.0,0.0,12475.876317157854,0.0,2223.26,0.5986660855179022,0
1.0,0.0,21029.646732460482,0.0,1612.88,0.12082564668176488,0
1.0,0.0,5819.79729590807,0.0,10999.28,1.1776024721802594,0
1.0,0.0,2262.031150733829,0.0,1465.58,0.2621469793112736,0
1.0,0.0,30420.34533542927,0.0,11925.72,0.06446256257338177,0
1.0,0.0,18802.428278618274,0.0,2632.35,0.025776903449751483,0
1.0,0.0,6407.927019578688,0.0,49838.54,3.9031215353568793,0
1.0,0.0,30297.61998753548,0.0,7300.12,0.865094887257865,0
1.0,0.0,3254.7451013220034,0.0,1691.99,0.157983297059037,0
1.0,0.0,4017.5789996928797,0.0,1805.16,3.1282773347566133,0
1.0,0.0,4881.847314776003,0.0,12794.73,1.3409798767843875,0
1.0,0.0,28590.06028255995,0.0,7922.46,0.1478677966651396,0
1.0,0.0,21386.92781853119,0.0,5996.33,0.6607564476618749,0
1.0,0.0,10726.619040526952,0.0,1690.36,0.05414961436878209,0
2.0,0.0,19735.073617850034,0.0,87824.72,2.392962638136244,0
1.0,0.0,14924.907175097907,0.0,20795.86,1.9757942860020123,0
1.0,0.0,71850.65943172008,0.0,69420.74,2.1908767089282186,0
1.0,0.0,33345.86886794347,0.0,70828.57,0.952633975046782,0
1.0,0.0,11855.102269231886,0.0,2009.76,0.12889142994244068,0
2.0,0.0,51773.83874784813,0.0,13080.18,0.231507348109813,1
1.0,0.0,17776.31407674194,0.0,7649.55,0.5850110252941263,0
1.0,0.0,10683.953631201715,0.0,7210.65,0.3090558783794087,0
1.0,0.0,19945.4472808093,0.0,17044.02,0.4727675232518622,0
1.0,0.0,13034.422083595186,0.0,39623.43,2.8138443924663403,0
1.0,0.0,9565.664403011113,0.0,529.27,0.026527250756571072,0
1.0,0.0,37301.45109896814,1.0,4847.36,0.4323660001047192,0
1.0,0.0,35391.40305022367,0.0,3089.17,0.051507644731533624,0
1.0,0.0,42578.86080116054,0.0,41910.02,0.5908941054758784,0
1.0,0.0,30414.967985863634,0.0,2813.98,0.042719401978214916,0
1.0,0.0,51583.25710062263,0.0,18501.41,1.0558055278304468,0
2.0,0.0,13368.187256201727,0.0,2388.51,0.22650279759598552,0
1.0,0.0,13351.938137145924,0.0,27576.39,2.4321135954251574,0
1.0,0.0,54471.07506066026,0.0,1727.45,0.0071763631320675425,0
1.0,0.0,12781.84043639257,0.0,29422.47,1.251462173118619,0
1.0,0.0,15920.435622429744,0.0,102713.49,3.913438517061446,0
1.0,0.0,5121.1766266266695,0.0,860.78,0.2783255995744692,0
1.0,0.0,18493.478014212385,0.0,43677.31,2.805471536261913,0
1.0,0.0,30788.648889004075,0.0,5921.74,0.25740485573235133,0
1.0,0.0,19298.905311997965,0.0,30494.68,0.7625455590741649,0
1.0,0.0,27564.948913072618,0.0,23049.1,1.9593139303103948,0
1.0,0.0,24836.249883288347,0.0,3885.62,0.08096809635252189,0
1.0,0.0,7411.246155217508,0.0,14711.36,0.37987675943541455,0
1.0,0.0,2991.788684222801,0.0,2393.96,0.3420474254497865,0
4.0,0.0,48962.086861389034,0.0,53477.76,0.9907796246307483,1
1.0,0.0,35174.568925860265,0.0,62207.14,5.558134156933057,0
1.0,0.0,2184.4310656234325,0.0,10941.55,1.0293295768335406,0
1.0,0.0,25722.62905843449,0.0,1940.06,0.06230565328296028,0
1.0,0.0,25056.71653621724,0.0,9015.23,0.3191798118958748,0
1.0,0.0,146144.19274174236,0.0,3329.0,0.07177061606146687,0
1.0,0.0,26716.05754149619,0.0,6205.34,0.26775500915369504,0
1.0,0.0,4502.527599104807,0.0,1630.76,0.3242848163173213,0
1.0,0.0,10703.356979556906,0.0,1861.79,0.31666937962211833,0
1.0,0.0,12080.152381076306,0.0,7831.34,0.9754658086760919,0
1.0,0.0,6396.278234909311,0.0,500.1,0.45423917200362407,0
1.0,0.0,4702.775139630938,0.0,5730.99,0.24049739580225005,0
1.0,0.0,25841.84744557795,0.0,2382.87,0.0803023359531233,0
1.0,0.0,5667.3578955737285,0.0,1514.23,1.238818359205216,0
1.0,0.0,29904.124748844326,0.0,1797.74,0.13332503704178825,0
1.0,0.0,28072.918685580727,0.0,14403.35,0.2208395753281353,0
1.0,0.0,33946.13640649978,0.0,42973.28,2.423798833981016,0
1.0,0.0,30798.00741329299,0.0,6765.55,0.3203016485473291,0
1.0,0.0,25216.419606980675,0.0,88813.36,0.3782806780748733,0
1.0,0.0,4229.232538003092,0.0,7068.76,1.2786738041635164,0
1.0,0.0,29641.957973953435,0.0,9828.82,0.21964971667570715,0
1.0,0.0,5314.963233906059,0.0,1989.09,0.2958936833085352,0
1.0,0.0,14406.840106257914,0.0,11027.82,1.0243499835920158,0
1.0,0.0,50712.652007824334,0.0,88030.85,2.3615502487320357,0
1.0,0.0,2442.823337069145,0.0,1709.73,0.5289928744073221,0
1.0,0.0,3722.777922841256,0.0,2200.36,0.9241933413256764,0
1.0,0.0,24644.804014179383,0.0,12917.13,0.9912123221931481,0
1.0,0.0,4686.356181081724,0.0,2587.72,0.9498218406586647,0
1.0,0.0,29254.45111920529,0.0,65467.78,4.649131054868031,0
1.0,0.0,29269.05382832897,0.0,2641.83,0.07261730015629565,0
1.0,0.0,31540.489918972744,0.0,2564.19,0.11642639953086367,0
1.0,0.0,8095.184291161879,0.0,1928.08,0.2155005446222656,0
1.0,0.0,23200.731074700307,0.0,3071.22,0.11295232836383667,0
1.0,0.0,20487.156667157953,0.0,85112.51,2.2302736293583414,0
1.0,0.0,8011.68008486955,0.0,10168.73,0.983421135754394,0
1.0,0.0,8912.15670447798,0.0,950.14,0.2697773363284228,0
1.0,0.0,8338.650417900517,0.0,8760.4,2.468574593144686,0
1.0,109.40475616632185,10626.75918327359,0.0,8799.0,3.623205524389825,1
1.0,0.0,8037.7706211265095,0.0,31202.88,3.73908806244945,0
1.0,0.0,34328.09102996349,0.0,2029.78,0.2354070919925203,0
1.0,0.0,7926.052814684734,0.0,7889.55,0.26122910828361945,0
1.0,0.0,30160.686573556104,0.0,41226.97,2.7839808650620075,0
1.0,0.0,28487.961999560583,0.0,1462.17,0.0786691021761232,0
1.0,0.0,18394.3201547738,0.0,84225.49,1.8314224495344136,0
1.0,0.0,19744.686117149053,0.0,27569.93,0.6388604564113871,0
1.0,0.0,25355.256970480314,0.0,22833.81,0.9727570097875065,0
1.0,0.0,16297.09493000137,0.0,41828.83,3.0160641871705565,0
1.0,0.0,30026.440661300476,0.0,2671.65,0.2940505473220404,0
1.0,0.0,27661.47117435766,0.0,9548.08,0.11732334548195877,0
1.0,0.0,6548.467409141325,0.0,2460.86,1.0263595297624337,0
1.0,0.0,17246.07012556766,0.0,37982.29,2.5390762517197025,0
1.0,0.0,7478.25081751652,0.0,1047.48,0.2321514516606088,0
1.0,0.0,3335.487329779953,0.0,12273.12,1.2915513007406285,0
1.0,0.0,5667.027943253449,0.0,1196.86,0.17532688685188985,0
1.0,0.0,34013.057951364506,0.0,4310.48,0.09755228862713228,0
1.0,0.0,33799.61106901395,1.0,1710.14,0.13283810096493223,0
1.0,0.0,11355.668839861128,0.0,18829.47,0.6634680425768675,0
1.0,0.0,2334.5010680875857,0.0,1221.6,1.2830562273445885,0
1.0,0.0,27135.07340280975,0.0,2258.28,0.18909840290755123,0
1.0,0.0,8631.223982841826,0.0,9843.88,0.7115286043477432,0
1.0,0.0,31492.691256167098,0.0,9273.4,0.2559754443757222,0
1.0,0.0,23125.828663284537,0.0,1499.68,0.1934650518188597,0
1.0,0.0,29057.498683927257,0.0,1866.73,0.14320663520862983,0
1.0,0.0,27665.93595813492,0.0,10253.89,1.0636200515282448,0
1.0,0.0,49613.59225555379,0.0,25350.19,0.9799446181736168,0
1.0,0.0,20911.542860684134,0.0,38686.32,2.9097489105499545,0
2.0,129.45414358228874,1427.5338175919878,0.0,7982.42,1.0496871347280101,0
1.0,0.0,20452.41646376667,0.0,1795.55,0.12199947546053555,0
1.0,0.0,7451.755162898441,0.0,5754.18,1.0305660637804241,0
1.0,0.0,18581.930900110885,0.0,2485.66,0.07695672959684247,0
2.0,0.0,42509.77746597101,0.0,52965.46,3.5680428027486673,0
1.0,0.0,27281.566284353044,0.0,7155.6,0.6919792236989115,0
1.0,0.0,24001.712597047655,0.0,46616.46,0.8882759424184289,0
1.0,0.0,7192.601256700278,0.0,1210.05,0.10570043850195027,0
3.0,0.0,85865.58024858276,0.0,3881.37,0.06742281202139373,0
1.0,0.0,10681.644332799471,0.0,11457.05,3.4853982333432993,0
1.0,0.0,12040.663122854086,0.0,12424.14,2.8706021808084445,0
1.0,0.0,22046.484988237895,0.0,80697.21,1.0029581294775223,0
1.0,0.0,500.0999999940395,0.0,1992.74,0.46299182123115956,0
1.0,0.0,18672.308850134254,0.0,19931.25,2.060005787457122,0
1.0,0.0,10527.221875950605,0.0,4844.53,3.194028393959133,0
1.0,0.0,29820.10033500773,0.0,3195.63,0.07459358631828311,0
1.0,0.0,5487.558682632029,0.0,1248.91,0.9835618464506319,0
1.0,0.0,37835.416180755914,0.0,39755.71,1.0208023580029573,0
2.0,0.0,19471.052167617992,0.0,30011.43,1.7127467570454031,0
1.0,0.0,3079.515098237057,0.0,4904.52,0.12390824978684048,0
1.0,0.0,4484.839733009833,0.0,5451.12,0.5448757649202518,0
1.0,0.0,29718.30686227961,1.0,55862.05,0.6736588268125935,0
1.0,0.0,26169.41992313549,0.0,3260.84,0.1604684417046227,0
1.0,0.0,20471.438179392004,0.0,48567.88,0.6224515920321517,0
1.0,0.0,30417.184493850687,0.0,14825.94,0.4736913913165973,0
1.0,0.0,23188.433681330785,0.0,1277.28,0.0749914612227971,0
2.0,0.0,3804.533024414618,0.0,8289.14,0.6199672642734599,0
1.0,0.0,32123.292896426723,0.0,10347.16,0.26308115517757924,0
1.0,0.0,5490.71030512928,0.0,1661.55,0.14742005465651908,0
1.0,0.0,29676.48157005525,0.0,11612.41,0.15719961764533413,0
1.0,0.0,23800.488481173084,0.0,13484.01,0.36265561970621996,0
1.0,0.0,7385.598377212364,0.0,6961.61,1.0357082763611265,0
1.0,0.0,6938.185615676827,0.0,3548.44,1.0113409222511942,0
1.0,0.0,26221.063184700575,0.0,1640.82,0.08296706734887686,0
1.0,0.0,13913.85570807241,0.0,12408.44,0.7667135638308513,0
1.0,0.0,5596.589820071499,0.0,1766.44,0.3525433773690042,0
1.0,0.0,11072.801009017887,0.0,6375.23,0.9828581789784483,0
1.0,0.0,15347.036409565444,0.0,5677.03,0.3465203080579363,0
1.0,0.0,22722.018868557578,0.0,1035.96,0.10833490034336923,0
1.0,0.0,22242.708036785938,0.0,23866.83,2.275868356649632,0
1.0,0.0,4357.285709831365,0.0,1753.53,0.3941549779530582,0
1.0,0.0,32219.3335821262,0.0,3448.56,0.1696238219780303,0
1.0,0.0,15368.44558279207,0.0,70055.68,3.5627026756236146,0
1.0,0.0,14690.772513718308,0.0,12533.66,1.2676288905362998,0
1.0,0.0,29623.205538455633,0.0,2280.38,0.06721676190070672,0
1.0,0.0,8897.026447490953,0.0,10445.11,3.2220596773369006,0
1.0,0.0,45467.46985184063,0.0,47922.68,1.714029327799851,1
1.0,0.0,45901.90697799588,0.0,22831.96,1.1066293010598403,0
1.0,0.0,13524.760063484144,0.0,8903.3,0.9468629071768185,0
1.0,0.0,33230.037243004,0.0,2824.43,0.12986450752489595,0
1.0,0.0,8556.22095255597,0.0,10024.21,0.29911362565771893,0
2.0,0.0,12289.83822018167,0.0,9932.15,1.559188177144247,0
1.0,0.0,27129.659204054726,0.0,3005.22,0.060262657758369115,0
1.0,0.0,26782.13501073445,0.0,10763.78,0.930932510206163,0
1.0,0.0,38035.58096005116,0.0,5775.61,0.39174382946977093,0
1.0,0.0,4829.58879495851,0.0,14200.17,1.080270799139012,0
1.0,0.0,3949.1680979668017,0.0,1173.92,0.2253355824299913,0
1.0,0.0,13224.092881927676,0.0,24586.85,0.8339031707890412,0
1.0,0.0,12931.829526377725,0.0,1382.46,0.06610196679193626,0
1.0,0.0,41177.74086366284,0.0,35514.34,0.5776632293523688,0
1.0,0.0,4631.837143764194,0.0,1808.31,0.5101650983078407,0
1.0,0.0,14731.22430006252,0.0,12282.59,1.504760067698227,0
1.0,0.0,1268.7868871680766,0.0,7951.13,0.48281583143565276,0
2.0,0.0,12267.721955967354,0.0,3888.83,0.22631521890205716,0
1.0,0.0,25879.106947764856,0.0,2270.78,0.32340006605761074,0
1.0,0.0,28326.85419967869,0.0,1857.61,0.11814571779690988,0
1.0,0.0,6848.545672057993,0.0,1681.65,0.1239943778036913,0
1.0,0.0,21071.228597204532,0.0,45657.06,3.467067186913789,0
1.0,0.0,31121.625768111524,0.0,32611.57,5.666431475042665,0
1.0,0.0,5297.155937017469,0.0,1107.75,1.4098575511010556,0
1.0,0.0,4853.194799360118,0.0,6175.42,2.7288732507680176,0
1.0,0.0,26108.110183341603,0.0,69461.77,5.800709800618918,0
1.0,0.0,23003.451043058856,0.0,8376.27,0.2932705926606772,0
2.0,0.0,3949.1753047175985,0.0,15974.28,0.833156571390253,0
1.0,0.0,14845.84205035044,0.0,13278.49,0.26725744134299334,0
1.0,0.0,52096.19346947711,0.0,48973.47,2.4657692076470723,0
1.0,0.0,2454.6309814562733,0.0,971.19,0.34878892646646026,0
1.0,0.0,32476.24203618226,0.0,59480.12,0.7057244107781909,0
1.0,0.0,26537.043228976047,0.0,48067.81,4.290509065010553,0
1.0,0.0,7343.601254645677,0.0,615.39,0.38153693304372527,0
1.0,0.0,5431.674290666856,0.0,500.1,0.17725861883013655,0
1.0,0.0,18078.666556426597,0.0,47163.39,2.9548265344443907,0
1.0,0.0,26022.520044734007,0.0,1943.57,0.10508443146637778,0
1.0,0.0,41161.9465542597,0.0,58494.24,0.9516826040789883,0
1.0,0.0,12669.534316283518,0.0,12731.04,1.05190254011116,0
1.0,0.0,18225.07745099725,0.0,81717.15,0.7549560407567686,0
1.0,0.0,35441.77004303886,0.0,10650.2,0.28735615389014363,0
1.0,0.0,18102.998733492735,0.0,23360.74,2.341428638642266,0
1.0,0.0,23973.793143401865,0.0,2976.65,0.06617567137294528,0
1.0,0.0,40437.82074538724,0.0,1962.31,0.368318282916002,0
1.0,0.0,3968.3789582673962,0.0,9882.35,1.9474260749317547,0
1.0,0.0,20748.582178706365,0.0,46128.24,3.8267380471752173,0
1.0,0.0,15447.134585935259,0.0,1326.27,0.03558143009106757,0
1.0,0.0,32928.76364462376,0.0,2021.73,0.1775746991461103,0
1.0,0.0,9454.0844281922,0.0,500.1,1.0106655426562767,0
1.0,0.0,11078.55539768303,0.0,11217.09,1.0150258792894493,0
1.0,0.0,3417.5081970788124,0.0,7442.47,2.4305168360741645,0
1.0,0.0,13936.650800659418,0.0,16112.57,1.0365443353176484,0
1.0,0.0,32091.04377544029,0.0,2260.87,0.1090075820389531,0
1.0,0.0,21810.570546472496,0.0,1438.87,0.05950689799418025,0
1.0,0.0,22245.66530298954,0.0,35001.81,3.301801706234424,0
1.0,0.0,58242.72559983868,0.0,142127.2,3.1422451405910685,0
1.0,0.0,30740.59549886544,0.0,8304.7,0.17096813469805036,0
1.0,0.0,500.0999999940395,0.0,2564.04,1.015696878221115,0
1.0,0.0,17637.468221242983,0.0,52491.67,4.035706389791303,0
1.0,0.0,20387.034303637683,0.0,14575.41,0.5856578508805054,0
1.0,0.0,16648.14402725691,0.0,22113.35,3.3111497227664013,0
1.0,0.0,21624.182175293896,0.0,26912.85,1.6326189207469244,0
1.0,0.0,8653.993940995984,0.0,11258.28,1.7503883601505519,0
1.0,0.0,22839.690028427583,0.0,3166.24,0.08228583009442347,0
1.0,0.0,16796.76723819913,0.0,24295.26,0.5198170000818588,0
1.0,0.0,14497.589668277647,0.0,7466.19,3.4248391889572845,0
1.0,0.0,21911.957419997972,0.0,31916.46,1.5095711116123727,0
1.0,0.0,15749.299491277648,0.0,95432.69,2.2352194580173013,0
1.0,0.0,15865.579519246017,0.0,22627.29,0.9898511935515236,0
1.0,0.0,20545.47952695508,0.0,41349.5,3.729758404431134,0
1.0,0.0,7584.329585110549,0.0,2713.23,0.3173881844465973,0
1.0,0.0,5271.926985321482,0.0,1533.01,0.994500138336485,0
1.0,0.0,10655.303121737588,0.0,11025.42,2.8878980323612047,0
1.0,0.0,19078.89057270859,0.0,16462.09,2.935357903871741,0
1.0,0.0,3908.622333650941,0.0,10688.74,1.4218752482129435,0
1.0,0.0,5077.668822807501,0.0,1126.54,0.13720412092281883,0
1.0,0.0,7970.199837465716,0.0,10286.04,0.31376963369480215,0
1.0,0.0,3706.0272265154836,0.0,10080.04,1.5383548689440487,0
1.0,0.0,14791.823970815196,0.0,48310.81,2.498377767638905,0
1.0,0.0,10246.380330422511,0.0,6517.49,3.3726433943175422,0
1.0,0.0,45321.12706734271,0.0,2555.59,0.12871238319559078,0
1.0,0.0,2215.8495125175555,0.0,2429.78,0.4683315758732599,0
1.0,0.0,8651.608268155122,0.0,1933.73,0.07636314017381698,0
1.0,0.0,22121.715541375346,0.0,22376.74,1.6418284932691007,0
1.0,0.0,5630.427777610499,0.0,500.1,0.14423266061309248,0
1.0,0.0,50008.41653702981,0.0,63030.83,2.427226798606009,0
1.0,0.0,38867.1111741507,0.0,11084.76,0.1834909850968106,0
1.0,0.0,5903.669537800654,0.0,31215.51,3.2620428356871005,0
1.0,0.0,27528.691250506985,0.0,1636.96,0.13028550067384614,0
1.0,0.0,35396.05101132707,0.0,57972.87,2.395496791177345,0
1.0,0.0,7197.118691488333,0.0,1886.46,0.1586432998405832,0
1.0,0.0,11025.824875232907,0.0,35148.61,2.167698079587492,0
1.0,0.0,19826.25410616311,0.0,9781.82,0.46475373089061256,0
1.0,0.0,19429.147682172745,0.0,54356.08,0.5556325851132111,0
2.0,0.0,31529.92092805783,0.0,29908.3,0.4281811419725826,0
1.0,0.0,4374.514161794442,0.0,6785.84,0.6506874321650491,0
1.0,0.0,34035.850052362395,0.0,1990.33,0.040105836484964304,0
1.0,0.0,28710.938637949155,0.0,22710.01,0.32688352745632315,0
2.0,0.0,31391.362126882726,0.0,3410.55,0.1366816873012237,0
1.0,112.72295036382862,8550.313012718238,0.0,8130.13,0.9250015225594437,0
1.0,0.0,27252.975802310182,0.0,3133.03,0.11132876526427149,0
1.0,0.0,25494.16232950799,0.0,23589.72,1.029882705881253,0
1.0,0.0,12258.380191997301,0.0,12898.39,1.0625193628864165,0
1.0,0.0,13388.81021758492,0.0,3026.74,0.08125341942368071,0
1.0,0.0,11161.133537560583,0.0,5580.56,1.522452419314398,0
1.0,0.0,1318.6666922798918,0.0,4324.99,1.016575857450273,0
1.0,0.0,29702.98681179171,0.0,10989.36,0.6195159212675275,0
1.0,0.0,12227.875671448597,0.0,9802.6,2.577599318130653,0
1.0,0.0,12226.548412051841,0.0,34646.95,2.769141983068083,0
1.0,0.0,4151.894160204582,0.0,993.53,0.2986816797397788,0
1.0,0.0,28581.23526726897,0.0,10358.05,0.22566835275437472,0
1.0,0.0,4646.618676591751,0.0,5829.5,1.0678060352071976,0
1.0,0.0,25181.490523568653,0.0,7623.77,0.335062278907452,0
1.0,0.0,21217.292163346494,0.0,7109.15,0.35564716314447853,0
1.0,0.0,2128.7145714741278,0.0,1415.59,0.2870408166607396,0
1.0,0.0,18270.225119812683,0.0,4468.29,1.1152917513836966,0
1.0,0.0,4151.140259406666,0.0,1172.41,0.6546712135200846,0
1.0,0.0,4797.312842108052,0.0,45360.09,1.0353988643202383,0
1.0,0.0,29340.721553560445,0.0,12740.33,0.4011116156982801,0
1.0,0.0,28969.27002637795,0.0,11024.09,0.3306675986284443,0
1.0,0.0,12802.809336655559,0.0,14937.06,1.0229161302941323,0
5.0,0.0,31463.788038808543,0.0,11661.71,0.09699184112450124,1
2.0,0.0,20404.010423865595,0.0,90066.11,1.7577886319725229,0
1.0,0.0,30106.928941901195,0.0,7032.68,0.25835363407892736,0
1.0,0.0,13834.162773378823,0.0,15193.5,2.5722251891488983,0
1.0,0.0,12695.691864600212,0.0,1355.32,0.3106389477451467,0
1.0,0.0,25207.143993367878,0.0,3317.54,0.10616123134718364,0
1.0,0.0,4769.2823471967795,0.0,879.61,0.20490589075108392,0
1.0,0.0,12834.471447021846,0.0,1666.13,0.32576432589728377,1
1.0,0.0,27342.21207316017,0.0,47060.97,0.22459893024882122,0
1.0,0.0,29194.67373955008,0.0,11670.53,0.25005871420271186,0
1.0,0.0,15439.86116659463,0.0,33004.2,2.1684946435373362,0
1.0,0.0,7783.900436970895,0.0,1670.04,0.1014490252844025,0
1.0,0.0,3047.2833922394657,0.0,811.09,0.15808446368395934,0
1.0,0.0,31666.390146231548,0.0,2651.58,0.1360193361060258,0
1.0,0.0,16597.36149285547,0.0,7309.02,0.21640777490113874,0
1.0,0.0,18327.594940046736,0.0,45310.85,2.2745560864932663,0
1.0,0.0,5848.158652099182,0.0,500.1,0.25632979115392557,0
1.0,0.0,21357.886712974047,0.0,1592.89,0.15327094756217757,0
1.0,0.0,4806.062454369768,0.0,5689.71,1.0437465760991285,0
1.0,0.0,22118.350183839804,0.0,3294.48,0.1742590528706156,0
1.0,0.0,3838.380503418633,0.0,5162.17,0.489959435146912,0
1.0,0.0,26842.343149860673,0.0,2314.0,0.1979030313087151,0
1.0,0.0,4659.742883975856,0.0,8099.06,0.7808680929660085,0
1.0,0.0,19095.262439343212,0.0,1364.68,0.3517259756251093,0
2.0,0.0,54897.573081182745,0.0,86826.59,2.096199060250277,1
1.0,0.0,888.5441717579633,0.0,6700.83,3.9518181244350976,0
1.0,0.0,30736.12797333302,0.0,2878.31,0.10000297457619484,0
1.0,0.0,22407.726868100723,0.0,8844.22,0.2728177000719404,0
1.0,0.0,41288.49415374033,0.0,11284.08,0.5803532973180296,0
1.0,0.0,44977.97029063326,0.0,17944.12,1.036734348716858,0
1.0,0.0,27308.230540332403,0.0,2923.42,0.05358196376495439,0
1.0,0.0,11405.820567458957,0.0,2305.77,0.3278045412955205,0
1.0,0.0,19760.252430012617,0.0,30805.28,1.72727597185959,0
1.0,0.0,8809.127511995473,0.0,10358.52,0.34739415831999015,0
1.0,0.0,5320.166814240995,0.0,23600.88,0.7105885816032633,0
1.0,0.0,31434.564291993094,0.0,3048.16,0.36517544807873636,0
1.0,0.0,5419.786917541179,0.0,4030.52,1.048543632472256,0
1.0,0.0,50509.53365409984,0.0,148324.11,4.177999445020449,0
1.0,0.0,22580.87243541659,0.0,2140.84,0.06572862130632341,0
1.0,0.0,3407.2655938342336,0.0,1184.99,0.1888278253412436,0
1.0,0.0,8966.261110134918,0.0,22028.93,1.4309904698578901,0
2.0,0.0,16147.104704456164,0.0,2252.23,0.14527787427462913,0
1.0,0.0,4939.086201119282,0.0,16377.53,2.599548666457358,0
1.0,0.0,43978.24134082157,0.0,15470.46,0.9374859483397432,0
1.0,0.0,3240.1846079817333,0.0,7730.73,0.8013735536565346,0
2.0,0.0,20223.059837264962,0.0,19485.32,1.9241889511679497,0
1.0,0.0,13802.10270650243,0.0,42784.83,1.3181287957184977,0
1.0,0.0,6392.786645511214,0.0,26232.2,1.0137563189742183,0
1.0,0.0,14414.627564421378,0.0,3959.99,0.5354746610326803,0
1.0,0.0,7440.950563818919,0.0,3039.48,1.7901965306622916,0
2.0,0.0,15129.121023888307,0.0,2305.3,0.40507795941670005,0
1.0,0.0,15948.69013709611,1.0,1134.9,0.10380841541552649,0
1.0,0.0,21963.60522999925,0.0,2579.06,0.20663603489024351,0
1.0,0.0,26534.44170545067,0.0,6608.1,0.21863191386511546,0
1.0,0.0,43203.41832966614,0.0,32378.91,1.9972649899986523,0
1.0,0.0,30455.027491402296,0.0,30101.58,1.9145811942913504,0
1.0,0.0,9497.90824832794,0.0,1891.2,0.09394397020565001,0
1.0,0.0,37361.9125938068,0.0,13533.06,0.18564507179630274,0
1.0,0.0,13650.686083398601,0.0,73416.1,4.523011537756516,0
1.0,0.0,15226.527839287632,0.0,47206.91,1.2560153554273772,0
1.0,0.0,37196.25805252916,0.0,12316.59,0.42458239037669915,0
1.0,0.0,15878.259283094565,0.0,10538.38,1.4336659719716367,0
1.0,0.0,48145.18479274922,0.0,10552.56,0.13144075657426493,0
3.0,0.0,27667.80886022579,0.0,2516.19,0.004619636952410791,1
1.0,0.0,53914.8198712769,0.0,15226.02,0.19343640581422006,0
1.0,0.0,7689.6181676424885,0.0,1551.78,0.13760956676581976,0
1.0,0.0,40469.85895384088,0.0,38879.61,1.024377132624677,0
1.0,0.0,28487.967117503555,0.0,52256.96,1.8939758601469976,0
1.0,0.0,24178.796997407386,0.0,51291.21,1.647771121357527,0
1.0,0.0,30919.681974381467,0.0,1474.88,0.022352447976235014,0
1.0,0.0,28356.7396237138,0.0,1697.07,0.13041385243541367,0
1.0,0.0,42167.83710588644,0.0,5408.8,0.2732750385864472,0
1.0,0.0,15162.849739907524,0.0,1063.79,0.06414842540885766,0
1.0,0.0,27690.179425506587,0.0,32340.14,0.42501121696641436,0
1.0,0.0,31579.20818113318,0.0,1754.81,0.140042265872925,0
1.0,0.0,3522.908428334982,0.0,3820.83,0.9629445861767483,0
1.0,0.0,8253.557286048974,0.0,9513.17,0.9958570980504663,0
1.0,0.0,3757.9168710658237,0.0,1326.82,1.0445323085644043,0
1.0,0.0,8467.913850925153,0.0,7493.23,2.5803198316969898,0
1.0,0.0,9186.624285351143,0.0,7538.87,2.843266393709731,0
1.0,0.0,16351.863969263151,0.0,2774.1,1.809741573571289,0
4.0,0.0,54476.68584263762,0.0,149810.13,2.4894652727096545,1
1.0,0.0,26632.091545533545,0.0,9743.45,1.049513881200949,0
1.0,0.0,4068.274685185136,0.0,1201.41,0.14618524290666457,0
1.0,0.0,29012.9137968532,0.0,2636.84,0.06661316333404091,0
1.0,0.0,2663.568840864251,0.0,6615.28,1.2260666255231154,0
1.0,0.0,3720.1744678843684,0.0,23966.64,1.0167896725951941,0
1.0,0.0,16670.2669845144,0.0,9220.39,0.5831088577403719,0
1.0,0.0,13389.636554607227,0.0,5821.08,0.37385318664515077,0
1.0,0.0,24575.076486463087,0.0,45237.59,1.9346080869022404,0
2.0,0.0,49091.95805968873,0.0,10551.13,0.2946995418135964,1
1.0,0.0,28091.113667418835,0.0,2608.61,0.20056380116263017,0
2.0,0.0,32889.84996969368,1.0,4325.64,0.1819541704301872,0
1.0,0.0,29302.63016630042,0.0,1916.91,0.09494104061424168,0
1.0,0.0,10408.983624759041,0.0,1363.48,0.29597015002874943,0
1.0,0.0,11377.888233024514,0.0,27166.12,2.989040688599024,0
1.0,0.0,18957.542707613167,0.0,3019.12,0.10397960126561627,0
